word,log_cnt
orinado,2.372912
abandonas,3.042182
desagradar,1.70757
minimización,1.255273
emisario,2.959518
esperados,2.029384
motivadores,1.079181
hemorragia,3.692759
toallita,2.462398
quincena,2.264818
quincenal,1.518514
bocaditos,2.238046
cerebrales,3.287802
dedales,1.579784
mentalista,1.973128
neuronales,2.363612
intelectualidad,1.447158
intelectos,1.579784
inteligencias,2.017033
sabias,3.693463
piadosas,1.919078
cuentera,0.30103
blasfemar,2.444045
ladina,1.662758
zarpada,0.30103
nintendo,2.506505
engañosos,2.245513
falaces,1.146128
ocultador,1.230449
ocultadores,1.079181
barbilla,3.287802
chin,3.191171
papada,2.220108
mecenas,2.563481
restauran,1.944483
restaurantes,3.552181
dedito,2.269513
alfeñique,2.021189
orino,2.575188
orín,2.049218
orines,2.477121
mercadotecnia,2.149219
naso,1.643453
granel,2.139879
camellos,3.145507
mercería,2.053078
perecederas,1.278754
abasto,2.44248
smith,4.237971
obligatoriamente,1.991226
níquel,2.565848
plutonio,3.011147
ganarse,3.762303
congratulado,0.30103
otorgamiento,1.146128
blanc,2.696356
aristócrata,2.82866
reconocimientos,2.09691
aspiró,2.075547
frambuesas,2.445604
meriendas,2.017033
amasa,1.716003
mensualidad,2.421604
mesadas,1.591065
operatorias,0.845098
corren,3.571709
eones,2.222716
iran,2.865104
lionel,3.639387
clama,2.546543
medi,1.80618
cumplida,3.190051
anabolismo,1.0
metalúrgico,2.201397
excavaciones,2.605305
ferrosos,0.69897
cacerolas,2.378398
metalizado,1.832509
metallica,2.612784
kafka,2.673021
fetas,1.477121
seguras,3.372175
meteoro,3.074085
aerolito,1.230449
adentró,2.079181
entrarse,0.845098
chivato,2.834421
incumbir,0.69897
virginiano,1.755875
injerencia,1.70757
cualitativa,1.30103
form,2.123852
anticonceptivos,2.672098
cuantitativos,0.90309
procedimientos,3.466274
inductivo,0.778151
protocolos,3.310481
lírica,2.227887
meto,3.636388
yardas,3.43345
city,4.053539
texas,4.085148
tolteca,0.90309
homogénea,1.342423
simbiosis,2.230449
licores,2.987666
mescolanza,0.30103
reactivos,1.897627
misturas,0.477121
bates,3.488127
batidas,1.623249
combinaciones,2.850646
composiciones,2.478566
cruzas,2.883093
homogéneas,1.0
mistura,0.60206
mixturas,0.60206
paletas,2.833784
quimeras,1.90309
revuelves,1.755875
acaricia,2.756636
desmerecedor,0.845098
ruín,1.633468
valentino,2.783189
suya,4.433274
beach,3.67339
cancún,2.515874
florida,3.990561
orlando,3.190051
minnie,3.127429
pluto,2.730782
fono,2.113943
microscópicos,2.152288
patógenos,2.32838
petri,2.426511
electromagnetismo,2.252853
amebas,1.977724
celulitas,0.30103
invisibles,3.209247
levaduras,1.230449
lentillas,2.340444
fobias,2.322219
frustraciones,2.541579
sustos,2.534026
terrores,2.506505
flojito,1.724276
anejas,0.30103
cofrade,0.90309
directorio,3.158664
selectivos,1.991226
traiciona,2.957128
defraudo,1.70757
engañifa,0.60206
entras,3.748421
entretanto,2.932474
hércules,3.299507
migajas,2.91803
golondrinas,2.474216
amelia,3.4777
leguas,2.783904
millar,2.850033
quinientos,3.276002
napolitana,2.139879
empanar,0.90309
agentes,4.289321
aterciopelados,1.414973
milita,1.113943
falcón,1.380211
mili,2.553883
necesitamos,5.035362
obsecuencia,1.041393
partidismo,1.431364
fervorosa,1.255273
malditos,4.320042
milicianos,2.437751
uniformados,2.863917
trillón,2.361728
billonario,2.546543
futbolistas,2.404834
dineral,2.778151
llorones,2.477121
acariciado,2.155336
sobornado,2.537819
arrumar,1.20412
miramar,1.845098
acariciarse,1.653213
gustarse,1.94939
mimi,3.250908
arrumaco,1.230449
arrumacos,2.037426
cario,1.681241
explotable,0.69897
minero,3.01157
mineros,3.20412
potosí,1.30103
yacimientos,2.278754
canteras,2.136721
excavación,3.094122
grafos,0.778151
oto,1.886491
wanda,3.304706
mica,2.4843
alcalino,1.633468
nutritivos,2.209515
cooper,3.967735
minuta,1.954243
ínfima,2.0086
nimios,1.462398
simplificado,2.029384
maximizar,2.545307
ventanilla,3.307496
ministra,2.575188
suministro,3.470557
grupito,2.363612
cronómetro,2.868056
miriam,3.261501
telescópica,2.264818
curiosas,2.60206
enamoran,2.853698
observatorio,2.933993
otero,2.178977
tomando,4.376778
observarse,1.959041
mutuamente,3.577607
reflejar,2.764923
reflejarse,2.130334
ava,3.190332
percibo,3.104828
hurón,2.685742
salmo,2.562293
sería,5.189319
balistica,1.826075
balística,3.172019
evangelización,1.20412
misionero,2.932981
fusiones,2.283301
posadas,2.155336
descifrado,2.788875
medo,2.064458
intrigas,2.747412
asombros,1.431364
inexplicables,2.697229
poe,3.129368
aventurera,2.598791
cautelosa,2.356026
ensimismada,1.732394
hermetismo,1.477121
diletante,1.60206
ideológico,2.021189
mistral,2.079181
misticismo,2.378398
creacionismo,1.724276
popurrí,2.217484
mocoso,3.45667
moquillo,1.544068
pañuelitos,1.431364
secreciones,2.294466
señorito,3.110926
modal,1.0
tendencias,3.137987
vestimentas,2.260071
medianas,2.184691
pasajeras,2.11059
dentaduras,2.071882
preestablecido,1.770852
probarse,3.032619
prototipos,2.597695
tipología,1.230449
tontas,3.39585
atenuación,1.531479
consumición,1.778151
medianamente,2.326336
juicioso,2.334454
medianía,0.30103
pasible,1.041393
atemperar,1.041393
novedosa,2.222716
actuales,3.219846
vanguardista,2.187521
campesina,2.958086
recatada,2.285557
momificación,1.812913
rectificado,1.623249
personalizar,1.880814
diseñadora,2.864511
modus,3.122871
humedece,1.977724
humedecer,1.986772
empapa,1.986772
riega,2.313867
salpica,2.448706
suda,2.96708
derramada,2.900367
lavada,2.644439
empapado,3.185259
croissant,2.485721
empaparme,1.875061
rehogar,0.778151
tornero,1.832509
titan,2.392697
anticuerpo,2.190332
molida,2.429752
pulverizar,1.913814
aturde,2.10721
enoja,3.139564
estorba,2.436163
interrumpe,2.810233
perturbada,2.900913
quejosa,1.863323
incomodas,1.959041
estorbas,2.11059
incómodas,2.562293
incomodad,0.477121
fastidiosas,1.812913
inquietas,2.274158
interrumpes,2.495544
invades,1.770852
irritables,1.812913
jodas,3.746323
jodes,3.092721
ruidosas,2.361728
estomacales,2.340444
disculpe,4.802308
ocasionadas,1.690196
disgustoso,1.041393
desubicados,1.113943
inquietos,2.720986
pulverizado,2.146128
molienda,1.792392
aspas,2.029384
mola,3.343999
ahorita,2.868056
estadios,2.518514
lugres,0.30103
temporales,3.012415
toques,4.279963
simia,1.897627
monge,1.079181
abadía,3.060698
víscera,0.954243
centavos,4.096493
tintineo,2.394452
inversionista,2.604226
proletaria,2.212188
abito,0.778151
hermanita,3.584783
cristianas,2.501059
sores,0.778151
esponjas,2.608526
recluidas,1.278754
tíbet,2.824126
checheno,1.968483
chito,1.908485
mico,1.982271
soliloquio,1.69897
unipersonal,1.792392
simios,3.165244
adorables,3.248954
macacos,1.770852
mandril,2.290035
traviesos,2.669317
cromatismo,0.60206
liberales,3.049993
rarezas,2.695482
alpina,1.869232
cordilleras,1.934498
lomas,2.025306
rocosas,2.773055
rusas,3.073352
mondar,1.079181
eucaliptus,1.255273
matorral,2.372912
arboledas,1.431364
escarpados,1.612784
leandro,1.913814
melancólica,2.553883
montoneros,1.255273
mazos,2.113943
cabalgadura,1.491362
monolito,2.585461
monolitos,1.278754
violácea,0.69897
escarlata,3.05038
violáceo,1.322219
éticos,2.252853
pacatos,0.60206
predicadores,2.434569
virtuosos,2.292256
morad,1.30103
mortalidad,3.049606
turbiedad,0.778151
amarillista,1.78533
patológico,2.603144
malpensado,1.39794
muñón,2.478566
dentellada,1.146128
moratón,2.217484
desgarrada,2.421604
endiento,0.30103
cachito,2.08636
probada,2.89098
tajada,2.978637
bruna,1.982271
mulata,1.986772
agonizante,2.680336
agonizando,2.784617
apestado,2.08636
falleciendo,1.176091
desangrado,2.663701
trigueña,1.892095
avanti,2.269513
multifactorial,0.30103
negrito,2.915927
trigueño,1.681241
garcía,3.516668
morrones,1.361728
corsa,1.897627
caipiriña,1.176091
picador,1.886491
díptero,0.845098
fastidiosa,2.559907
fly,2.727541
revoloteo,1.623249
dengue,1.812913
zancudo,1.113943
chupasangre,2.600973
mosquitero,2.068186
palmeta,1.342423
zancudos,1.0
merlo,1.278754
exhibirse,2.482874
desinhibirse,1.041393
exhibicionista,2.519828
lucirte,2.552668
pasearse,2.674861
variarse,0.954243
visualizarse,0.69897
incentivado,1.361728
entusiasma,2.864511
estimulador,2.103804
portador,3.283979
predispone,1.612784
entusiasmar,1.740363
vitorear,1.716003
cuartada,1.748188
proteo,2.287802
biciclos,0.30103
ciclomotores,1.30103
cilindrada,1.447158
motocicletas,2.867467
arenas,3.126781
transladar,1.230449
zarandear,1.462398
activarse,2.630428
desplazable,0.69897
transferible,1.39794
agitada,2.958564
desenfocada,1.913814
parranda,2.691965
ajetreado,2.502427
andado,2.910624
zarandeado,1.361728
inalámbrico,2.547775
motilidad,1.255273
conmocionar,1.447158
movilizarte,1.491362
trasportar,1.361728
oscilación,2.139879
rectilíneo,1.079181
circulares,2.382017
traslados,2.287802
oscilaciones,1.939519
sindicales,2.41162
garzón,1.623249
ayudanta,2.053078
muchachas,3.699057
tantas,4.310651
bocas,3.235528
quieras,4.812933
superpoblado,1.662758
poquitos,1.518514
flemas,1.826075
purulenta,1.579784
cambió,4.169939
reinstalarse,0.477121
afónico,1.568202
amueblada,2.056905
lustrado,1.845098
algarrobo,1.491362
armarios,3.078457
melamina,1.079181
moteles,2.678518
hoyuelo,2.139879
mohín,1.556303
rictus,1.568202
lame,2.939519
duelas,0.845098
maná,2.264818
espigón,1.414973
zarate,0.60206
desaparezca,3.429914
desfallezca,1.113943
expire,2.136721
fallezca,1.80618
fenece,0.90309
palme,2.269513
salmuera,2.292256
fallece,2.021189
perece,2.374748
fallecida,2.71265
finada,1.230449
difunta,2.97359
enterrada,3.346939
inanimada,1.70757
infanta,2.152288
decesos,1.278754
cadáveres,3.948119
defunciones,1.845098
fallecimientos,1.653213
necrológica,2.1959
prematuras,2.130334
súbitas,1.414973
suicidios,3.049606
ataúdes,3.10551
desahuciados,1.995635
expone,2.829304
biopsia,3.294466
muestrario,1.977724
sacude,3.048053
moviliza,2.164353
oscila,2.155336
delicadez,1.361728
fémina,1.908485
féminas,1.612784
poderosas,3.250176
solteras,3.082785
casanova,3.165244
donjuán,2.664642
expresidente,1.113943
lainez,0.30103
armadillo,2.706718
indefensa,3.125156
juanita,2.96895
mundillo,2.255273
multo,1.740363
esclerosis,2.802089
vario,1.361728
múltiplos,1.78533
incontables,2.967548
muchedumbres,2.025306
orbe,2.745075
hundo,2.544068
topos,2.628389
globales,2.687529
mohos,1.322219
comunal,2.404834
erario,1.763428
obrador,1.518514
ayuntamiento,3.611723
oficias,0.30103
cardona,1.447158
vudú,3.241048
maniquíes,2.471292
peluches,2.255273
oviedo,2.100371
carancho,0.90309
bombos,1.939519
arrullo,1.995635
cotilla,2.494155
mascullar,1.591065
wall,3.526469
cercas,2.696356
inspiradora,2.537819
aductores,0.69897
pectorales,2.679428
dislocar,1.812913
esquelético,2.021189
estriado,1.681241
miosina,0.69897
mister,3.032619
tendones,2.535294
desarrollados,2.613842
ejercitados,0.477121
lactato,1.716003
fornida,1.755875
tonificada,0.778151
aparatosos,0.60206
histórica,3.235781
charlie,4.742206
mozart,3.436322
violinista,2.967548
instrumentistas,0.60206
sedado,2.85309
mutilación,2.705008
agremiado,0.778151
mutuales,1.278754
bidireccional,1.60206
hipotecario,2.130334
viceversa,2.961421
wasabi,2.348305
parido,2.463893
abortado,2.49693
criado,3.685652
patriotismo,3.019116
importados,2.414973
vejaciones,1.531479
nothing,3.229426
bañista,1.778151
olimpiada,2.103804
chapotear,1.826075
patalear,2.056905
surcar,1.991226
swim,1.819544
sincronizado,3.096562
floto,2.187521
crol,1.39794
nadando,3.532882
neptuno,2.929419
estirada,2.667453
pompis,1.94939
muslos,3.275772
celulitis,2.456366
medía,2.912753
toronjas,1.826075
anaranjadas,1.799341
melones,2.955688
egolatría,1.380211
naci,2.705008
amarme,3.526727
flore,1.892095
traficante,3.700098
colombiano,2.651278
traficantes,3.466274
despersonalización,1.518514
aguileña,1.623249
navarro,2.640481
cuentacuentos,1.880814
oradora,2.029384
gutural,1.60206
otorrinolaringólogo,1.643453
cuajo,2.31597
nacida,3.096215
natilla,2.068186
nadé,2.416641
nació,4.103701
natalia,2.988559
originaria,2.164353
oriunda,1.230449
lugareña,1.255273
autenticas,1.69897
ecológicas,1.886491
inalterado,1.60206
netos,2.060698
artemisa,2.33646
ahogos,1.50515
pecio,1.568202
nao,2.85248
sartre,2.475671
soponcio,1.579784
tristan,2.824776
naviera,2.113943
naviero,1.30103
marley,3.372912
náutica,1.986772
ulises,2.888179
ultramar,2.418301
nochebuena,3.298853
neonazi,1.556303
perversos,2.650308
nacionalsocialista,1.986772
gotitas,2.155336
borrosa,2.933487
imperiosa,1.982271
prioritaria,2.257679
sirven,3.84186
querencia,1.146128
faltantes,2.324282
menesteres,1.977724
monetarias,1.90309
satisfechas,2.348305
requiere,3.975524
necesitada,2.800717
requiero,2.627366
apetezco,0.69897
demando,2.800717
quier,2.421604
tercos,2.434569
acusad,0.845098
imbéciles,3.706376
inflexibles,1.886491
obtusos,1.491362
pedantes,1.991226
viles,2.763428
ambrosia,2.232996
majar,1.342423
evitando,3.379849
refutado,1.662758
anulador,1.278754
autoconvencer,0.30103
posicionarse,1.863323
retranca,0.477121
amargada,2.85248
contaminada,3.083144
negadora,0.477121
rehusarse,2.212188
testaruda,2.908485
pesimistas,2.139879
discordantes,1.322219
impropias,1.681241
pálidas,2.374748
oxidación,2.133539
contrarios,2.445604
defectuosos,2.498311
florencia,3.161667
negados,1.826075
niñeras,2.998259
intermediarios,2.575188
tironeo,1.079181
regatear,2.70757
comerciar,2.791691
rociar,2.494155
business,2.905256
inmobiliarios,2.501059
intercambios,2.55145
rurales,2.559907
corchea,1.342423
esclavas,2.812245
mulatas,1.414973
africanas,2.640481
cariñosamente,2.612784
mulato,2.225309
zama,2.021189
afroamericanos,2.525045
obscuros,1.954243
traviesas,2.298853
nenito,1.880814
nenitas,1.838849
tragalibros,1.681241
axones,1.30103
fumadora,2.365488
neurastenia,1.176091
sobresaltada,1.643453
turbada,2.127105
histerismo,1.579784
tembloroso,2.472756
gasolinera,3.447623
neuralgia,1.919078
siquis,0.477121
axón,0.69897
hurones,2.176091
parkinson,2.829947
neurólogo,2.775246
neurótica,2.684845
convulsión,2.682145
loquillo,1.544068
borrascas,1.342423
isaac,3.503518
contínuo,1.845098
cerrazón,0.69897
cierva,1.986772
bisnieto,2.017033
mimados,2.190332
transnacional,1.982271
none,2.399674
burlarse,3.423082
escatimar,2.025306
maltrata,2.39794
carate,0.845098
karateka,1.770852
bebas,3.271842
criaturas,3.989227
exploradoras,2.518514
preadolescentes,1.80618
novena,3.187239
noveno,3.181272
aya,2.71265
chiquillo,3.147367
guiños,2.170262
igualado,2.374748
nivelación,1.770852
ascensos,2.523746
cognitivos,1.755875
graduaciones,2.017033
alfred,3.692406
caballeroso,2.670246
aristócratas,2.869232
duques,2.459392
plebeyos,2.584331
night,3.439491
nocturnos,3.245759
estrelladas,1.591065
trasnoches,1.079181
diurno,2.619093
trashumante,0.60206
noelia,0.845098
denotación,0.60206
gabriela,2.642465
ileana,1.447158
ramiro,2.419956
apelativo,1.959041
apodos,2.833147
apelativos,1.322219
josefina,2.699838
sofia,3.072617
catastro,1.897627
especialización,2.487138
horma,2.11059
pons,1.591065
canónico,1.70757
escritas,3.178689
subcontinente,1.875061
conocemos,4.274804
involucrados,3.397419
nostalgias,1.568202
tchaikovsky,2.30103
formidable,3.431525
acotaciones,1.380211
otilia,2.093422
alertas,3.066699
bombardeo,3.459845
noticiario,2.682145
prense,0.60206
reportero,3.567497
sensacionalismo,2.235528
telediario,2.201397
debutante,2.399674
novel,2.133539
primicias,2.0
culebrón,2.1959
veteranas,1.778151
autora,2.741939
comedias,2.840733
novias,3.545678
zaguán,1.60206
idilio,2.274158
cirros,1.176091
walter,4.417306
cúmulos,2.049218
nubles,0.90309
oscurecerse,1.863323
bloquearse,1.612784
arruinarse,2.571709
tildarse,0.69897
sopla,3.462248
nodo,2.44248
marineros,3.474653
trancas,1.633468
cascanueces,2.374748
avellanas,2.264818
nogal,2.462398
nogales,2.10721
pecan,2.021189
exhibiciones,2.378398
nutra,1.176091
compartidos,2.421604
suelos,3.01536
estrena,2.399674
flamante,2.636488
lustrosa,1.431364
nova,3.161667
actualmente,3.744684
again,3.217221
devuelta,2.96895
reiteradamente,1.78533
repetidamente,2.965672
novedosas,1.579784
modernas,3.100026
estrenadas,1.0
flamantes,1.819544
inéditas,1.70757
nóveles,0.477121
estrenos,2.334454
comprados,2.499687
neos,1.740363
noveles,1.414973
moscada,2.491362
nublar,2.209515
invalido,2.049218
codificación,2.474216
cronológico,2.181844
patentes,2.995196
asteriscos,0.845098
cuantitativamente,0.60206
denominador,2.450249
graduar,2.596597
alfabético,2.633468
alfanumérica,1.113943
nominal,2.350248
numerador,1.568202
digas,4.889195
diques,2.40824
nutrió,1.20412
vegetarianismo,1.556303
preventiva,2.824126
dietista,1.716003
enriquecedor,1.826075
polietileno,2.09691
ricota,1.681241
veintinueve,2.587711
vergel,1.770852
acata,1.863323
decida,3.628491
acatado,1.255273
cipayo,0.477121
corpulencia,1.69897
gordísima,1.724276
mórbida,2.269513
poseso,1.863323
prelado,2.0
curia,2.152288
purpura,2.324282
imparcialidad,2.285557
subjetivos,1.740363
propuestos,1.80618
inanimados,2.146128
tare,1.591065
prerrogativas,1.819544
coaccionado,1.880814
exigible,0.778151
forzados,3.195346
obligatoriedad,0.778151
literarias,2.176091
sanitarias,2.320146
andamios,2.164353
producciones,2.771587
cancerbero,1.39794
maniobrero,1.278754
peones,2.960946
albañiles,2.428135
obre,2.017033
pornografía,3.460597
aplaudidor,0.845098
acosa,2.689309
detenidamente,3.072617
escruta,0.69897
admonición,1.0
amonestación,2.025306
ojeo,1.278754
ovulación,1.973128
interrogado,3.21801
caleidoscopio,1.875061
visualizador,1.681241
avistamiento,2.526339
analizo,2.363612
punzada,2.348305
empecinado,1.792392
insiste,3.621488
pretendiente,2.9154
interposición,0.954243
óbice,1.0
pormenores,2.276462
coagulo,1.939519
estrechamiento,1.763428
estreñimiento,2.264818
obstruye,2.445604
ocluir,0.778151
conseguí,4.180642
obturador,2.089905
isósceles,1.80618
sabiendas,2.499687
graznido,2.041393
pati,1.342423
raramente,3.188928
índico,2.281033
atlántico,3.391817
delfines,3.319106
curvado,1.929419
décima,3.064458
séptima,3.231724
larry,4.323335
oftalmología,1.792392
paroxismo,1.230449
engañarse,2.457882
escondidos,3.41044
guardados,2.771587
ocupas,3.001734
habitado,2.643453
acontece,2.523746
ideados,1.041393
inventivo,1.826075
preguntad,2.161368
balido,1.278754
historiografía,0.778151
detesta,3.039811
aborrece,2.149219
resiente,2.152288
detestado,1.851258
envidiado,2.127105
desdeño,1.643453
tirantez,1.447158
desagradecida,2.718502
rencorosa,2.311754
tediosa,2.326336
coordenada,2.287802
agraviar,1.342423
ofenderte,3.364551
desdeñable,1.518514
lesivo,0.778151
gangas,2.232996
mute,1.591065
oficialmente,3.896085
mecanografía,2.394452
dependencias,2.552668
empelo,1.113943
instalaciones,3.621384
ose,1.973128
receptáculos,1.662758
gajes,2.62941
ayuno,2.694605
eucarística,0.30103
troll,2.951338
escuchados,2.4133
odios,2.363612
agujerito,2.176091
espeto,0.90309
supiera,4.176496
tuviera,4.449602
hojear,2.029384
cornea,1.838849
chancletas,1.851258
alpargatas,1.531479
sandalias,3.048053
donald,3.731911
vienen,4.63788
calcáreo,0.30103
